,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
6,AdaBoost,min,0.3,0.9301075268817204,0.8493150684931506,0.96875,0.9051094890510949,0.8916109000157808
7,AdaBoost,min,0.35000000000000003,0.930635838150289,0.835820895522388,0.9824561403508771,0.9032258064516129,0.8916109000157808
8,AdaBoost,min,0.4,0.9308176100628931,0.8333333333333334,0.9803921568627451,0.9009009009009009,0.8916109000157808
9,AdaBoost,min,0.45,0.9383561643835616,0.8518518518518519,0.9787234042553191,0.9108910891089109,0.8916109000157808
10,AdaBoost,min,0.5,0.9398496240601504,0.851063829787234,0.975609756097561,0.9090909090909091,0.8916109000157808
11,AdaBoost,min,0.55,0.95,0.8717948717948718,0.9714285714285714,0.918918918918919,0.8916109000157808
12,AdaBoost,min,0.6,0.9528301886792453,0.8620689655172413,0.9615384615384616,0.9090909090909091,0.8916109000157808
13,AdaBoost,min,0.65,0.956989247311828,0.8181818181818182,1.0,0.9,0.8916109000157808
14,AdaBoost,min,0.7000000000000001,0.9625,0.7857142857142857,1.0,0.88,0.8916109000157808
15,AdaBoost,min,0.75,0.9850746268656716,0.8888888888888888,1.0,0.9411764705882353,0.8916109000157808
16,AdaBoost,min,0.8,1.0,1.0,1.0,1.0,0.8916109000157808
17,AdaBoost,min,0.85,1.0,1.0,1.0,1.0,0.8916109000157808
18,AdaBoost,min,0.9,1.0,0.0,0.0,0.0,0.8916109000157808
19,AdaBoost,min,0.9500000000000001,1.0,0.0,0.0,0.0,0.8916109000157808
0,XGBoost,min,0.0,0.8452830188679246,0.7448979591836735,0.8202247191011236,0.7807486631016043,0.888701755426691
1,XGBoost,min,0.05,0.8611111111111112,0.7659574468085106,0.8470588235294118,0.8044692737430168,0.888701755426691
2,XGBoost,min,0.1,0.8744769874476988,0.7701149425287356,0.8701298701298701,0.8170731707317073,0.888701755426691
3,XGBoost,min,0.15,0.8982300884955752,0.8311688311688312,0.8648648648648649,0.847682119205298,0.888701755426691
4,XGBoost,min,0.2,0.910377358490566,0.8378378378378378,0.8985507246376812,0.8671328671328671,0.888701755426691
5,XGBoost,min,0.25,0.9095477386934674,0.828125,0.8833333333333333,0.8548387096774194,0.888701755426691
6,XGBoost,min,0.3,0.9193548387096774,0.8360655737704918,0.9107142857142857,0.8717948717948718,0.888701755426691
7,XGBoost,min,0.35000000000000003,0.930635838150289,0.8679245283018868,0.9019607843137255,0.8846153846153846,0.888701755426691
8,XGBoost,min,0.4,0.949685534591195,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.888701755426691
9,XGBoost,min,0.45,0.958904109589041,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.888701755426691
10,XGBoost,min,0.5,0.9548872180451128,0.918918918918919,0.918918918918919,0.918918918918919,0.888701755426691
11,XGBoost,min,0.55,0.9583333333333334,0.9032258064516129,0.9333333333333333,0.9180327868852459,0.888701755426691
12,XGBoost,min,0.6,0.9528301886792453,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.888701755426691
13,XGBoost,min,0.65,0.956989247311828,0.85,0.9444444444444444,0.8947368421052632,0.888701755426691
14,XGBoost,min,0.7000000000000001,0.9625,0.875,0.9333333333333333,0.9032258064516129,0.888701755426691
15,XGBoost,min,0.75,0.9701492537313433,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.888701755426691
16,XGBoost,min,0.8,0.9811320754716981,0.8,1.0,0.8888888888888888,0.888701755426691
17,XGBoost,min,0.85,0.975,0.6666666666666666,1.0,0.8,0.888701755426691
18,XGBoost,min,0.9,0.9629629629629629,0.5,1.0,0.6666666666666666,0.888701755426691
19,XGBoost,min,0.9500000000000001,0.9285714285714286,0.0,0.0,0.0,0.888701755426691
