,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
17,SVM_Polynomial,min,0.85,0.9761904761904762,0.9548387096774194,0.9367088607594937,0.9456869009584664,0.8957304866270797
18,SVM_Polynomial,min,0.9,0.9873949579831933,0.9705882352941176,0.868421052631579,0.9166666666666666,0.8957304866270797
19,SVM_Polynomial,min,0.9500000000000001,0.9957983193277311,1.0,0.875,0.9333333333333333,0.8957304866270797
0,SVM_RBF,min,0.0,0.8675357443229604,0.8656138259833135,0.941958495460441,0.9021739130434783,0.9007296114825973
1,SVM_RBF,min,0.05,0.8891347643283912,0.8818994757940178,0.9603760913364674,0.9194663237421636,0.9007296114825973
2,SVM_RBF,min,0.1,0.9025928521373511,0.8944983818770227,0.9681260945709282,0.9298570227081581,0.9007296114825973
3,SVM_RBF,min,0.15,0.9163987138263665,0.9058663028649386,0.9771891096394407,0.9401769911504425,0.9007296114825973
4,SVM_RBF,min,0.2,0.9258869908015769,0.9153035259905489,0.9809115699259836,0.9469725460699511,0.9007296114825973
5,SVM_RBF,min,0.25,0.9346790019624334,0.9252918287937744,0.9830508474576272,0.9532972539587091,0.9007296114825973
6,SVM_RBF,min,0.3,0.9411411411411411,0.9319613607727846,0.9849090102086108,0.9577039274924471,0.9007296114825973
7,SVM_RBF,min,0.35000000000000003,0.9466364812419146,0.9371559633027523,0.9864799613713182,0.9611856033874383,0.9007296114825973
8,SVM_RBF,min,0.4,0.9495444989488437,0.939807789580172,0.9867233138608603,0.9626943005181348,0.9007296114825973
9,SVM_RBF,min,0.45,0.9533639143730887,0.9442865264354747,0.9857566765578635,0.9645760743321719,0.9007296114825973
10,SVM_RBF,min,0.5,0.9596299411269975,0.9526248399487837,0.9854304635761589,0.96875,0.9007296114825973
11,SVM_RBF,min,0.55,0.9617001401214386,0.953386744355426,0.9864355689525245,0.9696296296296296,0.9007296114825973
12,SVM_RBF,min,0.6,0.9632159747766684,0.9551227773073666,0.9851528384279477,0.9699054170249355,0.9007296114825973
13,SVM_RBF,min,0.65,0.9651651651651652,0.9575757575757575,0.983402489626556,0.970317297850563,0.9007296114825973
14,SVM_RBF,min,0.7000000000000001,0.9705676243868255,0.9655612244897959,0.9805699481865285,0.9730077120822622,0.9007296114825973
15,SVM_RBF,min,0.75,0.9722455845248108,0.9659284497444633,0.9775862068965517,0.9717223650385605,0.9007296114825973
16,SVM_RBF,min,0.8,0.9737394957983193,0.9620253164556962,0.9743589743589743,0.9681528662420382,0.9007296114825973
17,SVM_RBF,min,0.85,0.9761904761904762,0.958904109589041,0.963302752293578,0.9610983981693364,0.9007296114825973
18,SVM_RBF,min,0.9,0.9873949579831933,0.9882352941176471,0.9438202247191011,0.9655172413793104,0.9007296114825973
19,SVM_RBF,min,0.9500000000000001,0.9831932773109243,0.8333333333333334,0.625,0.7142857142857143,0.9007296114825973
0,MLP,min,0.0,0.8605971404541631,0.8748838649736761,0.916018158236057,0.8949786155552035,0.9006766088939807
1,MLP,min,0.05,0.8787342332374419,0.8861370215503377,0.93421498813157,0.9095411026741499,0.9006766088939807
2,MLP,min,0.1,0.8918476991357159,0.8958616010854816,0.9442259563818377,0.91940818102698,0.9006766088939807
3,MLP,min,0.15,0.9030422953252535,0.9050359712230216,0.9515885022692889,0.9277286135693216,0.9006766088939807
4,MLP,min,0.2,0.9130091984231274,0.9122269068608663,0.958904109589041,0.9349833038695737,0.9006766088939807
5,MLP,min,0.25,0.91982057751612,0.9184940008274721,0.9614551754006063,0.9394837071519255,0.9006766088939807
6,MLP,min,0.3,0.9291291291291291,0.9279279279279279,0.9644194756554307,0.945821854912764,0.9006766088939807
7,MLP,min,0.35000000000000003,0.9372574385510997,0.9363277393879565,0.9668705402650357,0.9513540621865597,0.9006766088939807
8,MLP,min,0.4,0.9474421864050455,0.949208083014746,0.9682451253481894,0.9586321014892444,0.9006766088939807
9,MLP,min,0.45,0.9548929663608563,0.9578239608801956,0.9696782178217822,0.9637146371463715,0.9006766088939807
10,MLP,min,0.5,0.9596299411269975,0.9633217993079585,0.9700348432055749,0.9666666666666667,0.9006766088939807
11,MLP,min,0.55,0.9654367118169079,0.9688,0.9719101123595506,0.9703525641025641,0.9006766088939807
12,MLP,min,0.6,0.9700472937467157,0.9755868544600939,0.9710280373831776,0.9733021077283373,0.9006766088939807
13,MLP,min,0.65,0.9741741741741742,0.9797979797979798,0.9721603563474388,0.975964225824483,0.9006766088939807
14,MLP,min,0.7000000000000001,0.9803784162578837,0.9873060648801129,0.9735744089012517,0.9803921568627451,0.9006766088939807
15,MLP,min,0.75,0.9857022708158116,0.9925233644859813,0.9761029411764706,0.9842446709916589,0.9006766088939807
16,MLP,min,0.8,0.9873949579831933,0.9972222222222222,0.9702702702702702,0.9835616438356164,0.9006766088939807
17,MLP,min,0.85,0.9915966386554622,1.0,0.9723502304147466,0.985981308411215,0.9006766088939807
18,MLP,min,0.9,0.9957983193277311,1.0,0.9770114942528736,0.9883720930232558,0.9006766088939807
19,MLP,min,0.9500000000000001,0.9957983193277311,1.0,0.9375,0.967741935483871,0.9006766088939807
0,Random_Forest,min,0.0,0.8641715727502103,0.8612922347362182,0.9422827496757458,0.899969030659647,0.9054697177766793
1,Random_Forest,min,0.05,0.8822748395662757,0.876501385894672,0.9559959690964058,0.9145244215938303,0.9054697177766793
