,Method,Rejection Rate,Rejection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
145,max,0.6,0.25,0.8280573142285905,0.6510538641686182,0.7183462532299741,0.683046683046683,0.7168338652796542
146,max,0.6,0.5,0.8290569810063312,0.6461366181410975,0.7454780361757106,0.6922615476904619,0.7168338652796542
147,max,0.6,0.75,0.8290569810063312,0.6461366181410975,0.7454780361757106,0.6922615476904619,0.7168338652796542
148,max,0.7000000000000001,0.0,0.7689915593069747,0.6003316749585407,0.5647425897035881,0.5819935691318328,0.7168338652796542
149,max,0.7000000000000001,0.25,0.8347401155042203,0.6810228802153432,0.7893915756630265,0.7312138728323699,0.7168338652796542
150,max,0.7000000000000001,0.5,0.8347401155042203,0.6726572528883183,0.8174726989079563,0.7380281690140845,0.7168338652796542
151,max,0.7000000000000001,0.75,0.8347401155042203,0.6726572528883183,0.8174726989079563,0.7380281690140845,0.7168338652796542
152,max,0.8,0.0,0.748834110592938,0.6591375770020534,0.6033834586466166,0.6300294406280668,0.7168338652796542
153,max,0.8,0.25,0.8314457028647568,0.7169517884914464,0.8665413533834586,0.7846808510638298,0.7168338652796542
154,max,0.8,0.5,0.8287808127914723,0.7073906485671192,0.881578947368421,0.7849372384937239,0.7168338652796542
155,max,0.8,0.75,0.8287808127914723,0.7073906485671192,0.881578947368421,0.7849372384937239,0.7168338652796542
156,max,0.9,0.0,0.7270306258322237,0.7359050445103857,0.6813186813186813,0.7075606276747504,0.7168338652796542
157,max,0.9,0.25,0.8202396804260985,0.75054704595186,0.9423076923076923,0.8355663824604141,0.7168338652796542
158,max,0.9,0.5,0.8202396804260985,0.7473002159827213,0.9505494505494505,0.8367593712212817,0.7168338652796542
159,max,0.9,0.75,0.8202396804260985,0.7473002159827213,0.9505494505494505,0.8367593712212817,0.7168338652796542
