,Method,Rejection Rate,Rejection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
113,min,0.8,0.25,0.9330682571239232,0.83,0.7124463519313304,0.766743648960739,0.8276105598817068
114,min,0.8,0.5,0.9357190192180251,0.8505154639175257,0.7081545064377682,0.7728337236533958,0.8276105598817068
115,min,0.8,0.75,0.9357190192180251,0.8505154639175257,0.7081545064377682,0.7728337236533958,0.8276105598817068
116,min,0.9,0.0,0.9298013245033112,0.84,0.6942148760330579,0.7601809954751131,0.8276105598817068
117,min,0.9,0.25,0.9324503311258279,0.8645833333333334,0.6859504132231405,0.7649769585253456,0.8276105598817068
118,min,0.9,0.5,0.9324503311258279,0.8723404255319149,0.6776859504132231,0.7627906976744186,0.8276105598817068
119,min,0.9,0.75,0.9324503311258279,0.8723404255319149,0.6776859504132231,0.7627906976744186,0.8276105598817068
120,max,0.0,0.0,0.8159639352956776,0.8548621190130624,0.3137986148108684,0.45908028059236167,0.8486831561263896
121,max,0.0,0.25,0.8529567753911429,0.7615803814713896,0.595631326584976,0.6684603886397609,0.8486831561263896
122,max,0.0,0.5,0.8590559533280298,0.7670603674540682,0.6228023441662227,0.6874448691561306,0.8486831561263896
123,max,0.0,0.75,0.8590559533280298,0.7670603674540682,0.6228023441662227,0.6874448691561306,0.8486831561263896
124,max,0.1,0.0,0.8320565704183854,0.8685015290519877,0.35018495684340323,0.4991212653778559,0.8486831561263896
125,max,0.1,0.25,0.8728638774307602,0.7953307392996108,0.6300863131935882,0.7031303749570004,0.8486831561263896
126,max,0.1,0.5,0.8774307601649971,0.8006088280060882,0.6485819975339088,0.7166212534059946,0.8486831561263896
127,max,0.1,0.75,0.8774307601649971,0.8006088280060882,0.6485819975339088,0.7166212534059946,0.8486831561263896
128,max,0.2,0.0,0.8641034139874048,0.8818635607321131,0.4143862392494136,0.5638297872340425,0.8486831561263896
129,max,0.2,0.25,0.9035465694398409,0.8393378773125608,0.6739640344018765,0.7476149176062445,0.8486831561263896
130,max,0.2,0.5,0.9076897580377858,0.8484555984555985,0.6872556684910086,0.7593952483801296,0.8486831561263896
131,max,0.2,0.75,0.9076897580377858,0.8484555984555985,0.6872556684910086,0.7593952483801296,0.8486831561263896
132,max,0.3,0.0,0.89375,0.9137614678899083,0.49209486166007904,0.6396917148362236,0.8486831561263896
133,max,0.3,0.25,0.931060606060606,0.8875598086124402,0.733201581027668,0.803030303030303,0.8486831561263896
134,max,0.3,0.5,0.9339015151515152,0.8970059880239521,0.7401185770750988,0.8110449377368706,0.8486831561263896
135,max,0.3,0.75,0.9339015151515152,0.8970059880239521,0.7401185770750988,0.8110449377368706,0.8486831561263896
136,max,0.4,0.0,0.9237737516570923,0.9410569105691057,0.5943517329910141,0.7285601888276947,0.8486831561263896
137,max,0.4,0.25,0.9553689792311092,0.9338345864661655,0.7971758664955071,0.8601108033240997,0.8486831561263896
138,max,0.4,0.5,0.9562527618205922,0.9355322338830585,0.8010269576379975,0.8630705394190872,0.8486831561263896
139,max,0.4,0.75,0.9562527618205922,0.9355322338830585,0.8010269576379975,0.8630705394190872,0.8486831561263896
140,max,0.5,0.0,0.9551843012463538,0.9578454332552693,0.7303571428571428,0.828774062816616,0.8486831561263896
141,max,0.5,0.25,0.9726862901087244,0.9691991786447639,0.8428571428571429,0.9016236867239733,0.8486831561263896
142,max,0.5,0.5,0.9729514717581543,0.9711934156378601,0.8428571428571429,0.9024856596558317,0.8486831561263896
143,max,0.5,0.75,0.9729514717581543,0.9711934156378601,0.8428571428571429,0.9024856596558317,0.8486831561263896
144,max,0.6,0.0,0.9701690420947962,0.9848942598187311,0.7931873479318735,0.8787061994609164,0.8486831561263896
145,max,0.6,0.25,0.9824328803447133,0.994475138121547,0.8759124087591241,0.9314359637774903,0.8486831561263896
146,max,0.6,0.5,0.9827643354325489,0.997229916897507,0.8759124087591241,0.9326424870466321,0.8486831561263896
147,max,0.6,0.75,0.9827643354325489,0.997229916897507,0.8759124087591241,0.9326424870466321,0.8486831561263896
148,max,0.7000000000000001,0.0,0.9871851524524967,0.9964788732394366,0.909967845659164,0.9512605042016806,0.8486831561263896
149,max,0.7000000000000001,0.25,0.9911621741051702,0.9965870307167235,0.9389067524115756,0.9668874172185431,0.8486831561263896
150,max,0.7000000000000001,0.5,0.9911621741051702,0.9965870307167235,0.9389067524115756,0.9668874172185431,0.8486831561263896
151,max,0.7000000000000001,0.75,0.9911621741051702,0.9965870307167235,0.9389067524115756,0.9668874172185431,0.8486831561263896
152,max,0.8,0.0,0.9946984758117959,0.995575221238938,0.9698275862068966,0.982532751091703,0.8486831561263896
153,max,0.8,0.25,0.9960238568588469,0.9956140350877193,0.978448275862069,0.9869565217391304,0.8486831561263896
154,max,0.8,0.5,0.9960238568588469,0.9956140350877193,0.978448275862069,0.9869565217391304,0.8486831561263896
155,max,0.8,0.75,0.9960238568588469,0.9956140350877193,0.978448275862069,0.9869565217391304,0.8486831561263896
156,max,0.9,0.0,0.9947019867549669,0.9927536231884058,0.9785714285714285,0.9856115107913669,0.8486831561263896
157,max,0.9,0.25,0.9960264900662251,0.9928057553956835,0.9857142857142858,0.989247311827957,0.8486831561263896
158,max,0.9,0.5,0.9960264900662251,0.9928057553956835,0.9857142857142858,0.989247311827957,0.8486831561263896
159,max,0.9,0.75,0.9960264900662251,0.9928057553956835,0.9857142857142858,0.989247311827957,0.8486831561263896
