,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
14,AdaBoost,min,0.7000000000000001,0.9942554131683606,0.9967845659163987,0.9627329192546584,0.9794628751974723,0.9132763732515937
15,AdaBoost,min,0.75,0.9968186638388123,0.9963235294117647,0.9818840579710145,0.9890510948905109,0.9132763732515937
16,AdaBoost,min,0.8,0.9966865473823724,0.9956521739130435,0.9828326180257511,0.9892008639308856,0.9132763732515937
17,AdaBoost,min,0.85,0.9964664310954063,0.9948186528497409,0.9846153846153847,0.9896907216494846,0.9132763732515937
18,AdaBoost,min,0.9,0.9973509933774835,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.9132763732515937
19,AdaBoost,min,0.9500000000000001,1.0,1.0,1.0,1.0,0.9132763732515937
0,XGBoost,min,0.0,0.8606470432246088,0.767833981841764,0.630793819925413,0.6926001754899094,0.9137587465854504
1,XGBoost,min,0.05,0.8780181437543615,0.7929292929292929,0.6518386714116251,0.7154947916666666,0.9137587465854504
2,XGBoost,min,0.1,0.8948143783146729,0.8252427184466019,0.6719367588932806,0.7407407407407407,0.9137587465854504
3,XGBoost,min,0.15,0.9089065668382468,0.8627819548872181,0.6769911504424779,0.7586776859504132,0.9137587465854504
4,XGBoost,min,0.2,0.9262512429565793,0.9098083427282976,0.6885665529010239,0.7838756677999029,0.9137587465854504
5,XGBoost,min,0.25,0.9390136114548348,0.9413333333333334,0.7010923535253227,0.8036425725668753,0.9137587465854504
6,XGBoost,min,0.3,0.9505681818181818,0.9572784810126582,0.7210965435041716,0.822569680489463,0.9137587465854504
7,XGBoost,min,0.35000000000000003,0.9628798694676729,0.9759704251386322,0.757532281205165,0.8529886914378029,0.9137587465854504
8,XGBoost,min,0.4,0.9710561201944322,0.9875259875259875,0.7916666666666666,0.8788159111933395,0.9137587465854504
9,XGBoost,min,0.45,0.9771029163653893,0.9889624724061811,0.8327137546468402,0.9041372351160444,0.9137587465854504
